dummy,first,second,Grid,Lat,Long
,300324,353682,SJ0032453682,53.071041,-3.489152
,448402,90959,SZ4840290959,50.716252,-1.3157685
,558062,323565,TF5806223565,52.786516,0.3423754
,474607,315450,SK7460715450,52.731552,-0.89658751
,479056,349071,SK7905649071,53.033089,-0.82256099
,69316,525078,NV6931625078,54.512753,-7.1113428
,132735,569854,NW3273569854,54.951489,-6.1757022
,95946,586148,NV9594686148,55.076351,-6.7655177
,136457,558762,NW3645758762,54.85405,-6.1075892
,135970,553344,NW3597053344,54.80523,-6.1102103
,27586,543505,NV2758643505,54.648612,-7.7760893
,131511,567821,NW3151167821,54.932612,-6.192862
,58423,559543,NV5842359543,54.813936,-7.3191357
,70685,573368,NV7068573368,54.945873,-7.1448931
,136232,553823,NW3623253823,54.809662,-6.106581
,320667,729493,NO2066729493,56.450899,-3.2886478
,292842,740501,NN9284240501,56.544242,-3.7443906
,301710,713657,NO0171013657,56.305108,-3.5901353
,313500,280900,SO1350080900,52.419226,-3.2733358
,294433,297106,SN9443397106,52.561512,-3.5587402
,459784,517650,NZ5978417650,54.550578,-1.0772453
,459523,520546,NZ5952320546,54.576631,-1.0806948
,270140,610240,NS7014010240,55.368925,-4.0505466
,375631,669803,NT7563169803,55.920688,-2.391497
,346733,642570,NT4673342570,55.67369,-2.8485058
,349251,592241,NY4925192241,55.221774,-2.7992776
,310453,628117,NT1045328117,55.538523,-3.4204951
,363643,612331,NT6364312331,55.40356,-2.575672
,289500,653500,NS8950053500,55.762189,-3.7625667
,277479,812002,NH7747912002,57.182413,-4.0285558
,349456,647634,NT4945647634,55.719477,-2.8061513
,240609,919737,NC4060919737,58.137733,-4.7090073
,282146,955604,NC8214655604,58.472699,-4.0223675
,243491,911736,NC4349111736,58.066978,-4.6547726
,254576,604980,NS5457604980,55.317335,-4.2931831
,227236,807450,NH2723607450,57.125401,-4.8555911
,320000,860000,NJ2000060000,57.622841,-3.3410462
,300271,602061,NT0027102061,55.302509,-3.5724422
,371793,666791,NT7179366791,55.893416,-2.4525903
,601240,122640,TR0124022640,50.968017,0.86472781
,208880,571432,NX0888071432,55.000661,-4.989676
,286170,627590,NS8617027590,55.528726,-3.804869
,282793,196557,SS8279396557,51.655543,-3.6957302
,470767,320023,SK7076720023,52.77317,-0.95245795
,247166,806833,NH4716606833,57.126925,-4.52637
,457472,272715,SP5747272715,52.349501,-1.1576867
,319575,752228,NO1957552228,56.654908,-3.3134139
,380006,667129,NT8000667129,55.896866,-2.3212963
,377377,671362,NT7737771362,55.934781,-2.3636916
,236195,93120,SX3619593120,50.714568,-4.3216307
,268331,616048,NS6833116048,55.420597,-4.0818092
,200000,70000,SX0000070000,50.495576,-4.8212643
,170381,636538,NR7038136538,55.568256,-5.643539
,273463,553928,NX7346353928,54.864079,-3.9730542
,262425,617645,NS6242517645,55.433314,-4.175834
,306954,694854,NT0695494854,56.137292,-3.498809
,218776,652956,NS1877652956,55.735991,-4.8880142
,235665,601509,NS3566501509,55.280223,-4.5888366
,246990,616752,NS4699016752,55.420718,-4.4190523
,242200,607700,NS4220007700,55.337938,-4.4895414
,386151,417612,SD8615117612,53.654817,-2.2110149
,257695,600320,NS5769500320,55.276406,-4.241714
,257050,763350,NN5705063350,56.739813,-4.3386886
,532983,398632,TF3298398632,53.467641,0.001860014
,196465,721170,NM9646521170,56.33901,-5.2945374
,340680,620050,NT4068020050,55.470665,-2.9398883
,119268,533312,NW1926833312,54.616665,-6.3500122
,443800,1161960,HU4380061960,60.339325,-1.2084287
,348000,831000,NJ4800031000,57.366482,-2.8661477
,240435,115705,SS4043515705,50.918685,-4.2714515
,281550,957550,NC8155057550,58.490004,-4.0335881
,230100,659400,NS3010059400,55.797931,-4.7118998
,370540,786500,NO7054086500,56.968775,-2.4861639
,271915,639557,NS7191539557,55.632652,-4.036105
,114171,904933,NB1417104933,57.941676,-6.831798
,367100,667900,NT6710067900,55.903081,-2.5277611
,330880,586580,NY3088086580,55.16868,-3.0866191
,325400,587500,NY2540087500,55.176148,-3.17287
,97000,534000,NV9700034000,54.609964,-6.6944132
,349269,717002,NO4926917002,56.342641,-2.822274
,315749,950081,ND1574950081,58.4309,-3.4444472
,528300,309000,TF2830009000,52.663543,-0.10433884
,223765,566671,NX2376566671,54.963421,-4.7543337
,457363,243641,SP5736343641,52.088155,-1.164206
,244194,817221,NH4419417221,57.219147,-4.5819055
,443920,536016,NZ4392036016,54.717237,-1.3197342
,432599,520053,NZ3259920053,54.574647,-1.4972378
,271915,639557,NS7191539557,55.632652,-4.036105
,288368,195006,SS8836895006,51.642739,-3.6146784
,223370,595995,NX2337095995,55.226478,-4.7787054
,316615,948900,ND1661548900,58.420462,-3.4291931
,515938,462771,TA1593862771,54.047876,-0.23071671
,266303,207394,SN6630307394,51.749241,-3.9381287
,580919,335229,TF8091935229,52.884084,0.68739065
,48085,535005,NV4808535005,54.587281,-7.4496799
,189923,67094,SW8992367094,50.465949,-4.9615151
,115926,574530,NW1592674530,54.984096,-6.4420049
,78733,536671,NV7873336671,54.622597,-6.9791093
,16972,509701,NV1697209701,54.338498,-7.8959028
,389065,422650,SD8906522650,53.700169,-2.1671048
,287930,195255,SS8793095255,51.64489,-3.6210854
,581259,332212,TF8125932212,52.856878,0.69075978
,443851,435273,SE4385135273,53.811902,-1.3355208
,392515,419340,SD9251519340,53.67048,-2.1147682
,524667,421763,TA2466721763,53.677469,-0.11411504
,193041,204629,SM9304104629,51.702139,-4.9964654
,600140,200001,TM0014000001,51.663137,0.89247444
,432585,580800,NZ3258580800,55.120522,-1.4906275
,257500,813500,NH5750013500,57.190085,-4.3596381
,424640,354200,SK2464054200,53.084455,-1.6335878
,520400,241520,TL2040041520,52.058987,-0.24527878
,370540,786500,NO7054086500,56.968775,-2.4861639
,223500,642500,NS2350042500,55.6439,-4.8061413
,261700,881900,NH6170081900,57.805275,-4.3289955
,246387,233404,SN4638733404,51.977807,-4.2379828
,361978,864118,NJ6197864118,57.66533,-2.6389641
,492500,274500,SP9250074500,52.360762,-0.64308194
,4942,519598,NV0494219598,54.417779,-8.0930266
,134353,850769,NG3435350769,57.469127,-6.4322061
,242550,852250,NH4255052250,57.53291,-4.6315302
,273500,829000,NH7350029000,57.333921,-4.1030125
,287500,199500,SS8750099500,51.682956,-3.6286652
,336770,995385,ND3677095385,58.841247,-3.0972522
,302000,969500,ND0200069500,58.602359,-3.6881358
,38467,541020,NV3846741020,54.634297,-7.6052129
,345050,732750,NO4505032750,56.483633,-2.8938276
,225679,810840,NH2567910840,57.155227,-4.8836413
,300605,653760,NT0060553760,55.766934,-3.5857654
,303300,298800,SO0330098800,52.578386,-3.4284766
,380100,430800,SD8010030800,53.773154,-2.3034196
,585000,307000,TF8500007000,52.629221,0.73205194
,311500,840500,NJ1150040500,57.446152,-3.4762073
,31856,531807,NV3185631807,54.547137,-7.6955798
,300300,358800,SJ0030058800,53.117027,-3.4910998
,436000,536300,NZ3600036300,54.720416,-1.4426371
,224900,651200,NS2490051200,55.722484,-4.7894814
,204273,55775,SX0427355775,50.369241,-4.7536641
,174439,41603,SW7443941603,50.231301,-5.1640904
,443356,328304,SK4335628304,52.850498,-1.3576398
,419088,438904,SE1908838904,53.84603,-1.7113614
,261479,648104,NS6147948104,55.706529,-4.2060571
,261947,647944,NS6194747944,55.705226,-4.1985345
,495360,181442,SU9536081442,51.523853,-0.62687492
,545259,146617,TQ4525946617,51.200308,0.077732941
,366415,270925,SO6641570925,52.335374,-2.4943189
,372388,420215,SD7238820215,53.677664,-2.419481
,365099,81019,SY6509981019,50.627819,-2.4947915
,568324,177586,TQ6832477586,51.472201,0.42219738
,478714,285119,SP7871485119,52.458358,-0.84298327
,505561,218643,TL0556118643,51.856402,-0.46864951
,222790,811296,NH2279011296,57.158212,-4.9316578
,549406,250809,TL4940650809,52.135385,0.18156748
,370541,404661,SD7054104661,53.537764,-2.4459648
,332011,334106,SJ3201134106,52.900075,-3.0121896
,318295,126485,ST1829526485,51.031898,-3.1665503
,489440,102825,SU8944002825,50.818074,-0.73171678
,426921,96715,SZ2692196715,50.769401,-1.6196098
,442771,546955,NZ4277146955,54.815633,-1.3359623
,586831,194705,TQ8683194705,51.620151,0.69744907
,300407,530861,NY0040730861,54.662957,-3.5455248
,265099,100526,SS6509900526,50.788563,-3.9151963
,176446,35897,SW7644635897,50.180823,-5.1326344
,299316,664779,NS9931664779,55.865634,-3.6103844
,338818,430575,SD3881830575,53.767909,-2.9296797
,169400,525454,NW6940025454,54.571573,-5.5691562
,52695,544591,NV5269544591,54.676233,-7.3900252
,261848,201556,SN6184801556,51.695701,-4.0003044
,409688,97654,SZ0968897654,50.778385,-1.8639585
,306701,303409,SJ0670103409,52.620402,-3.3796038
,362355,138696,ST6235538696,51.14628,-2.5395452
,345036,719505,NO4503619505,56.364652,-2.891267
,318499,199490,ST1849999490,51.688227,-3.1803971
,360436,419966,SD6043619966,53.674656,-2.6003755
,546405,306650,TF4640506650,52.63785,0.16213255
,487057,381428,SK8705781428,53.322627,-0.69448347
,303123,344332,SJ0312344332,52.987535,-3.4445795
,596653,334057,TF9665334057,52.868045,0.92020534
,251037,141180,SS5103741180,51.150439,-4.1312156
,340817,163929,ST4081763929,51.37132,-2.8516016
,489725,291691,SP8972591691,52.515729,-0.67920873
,489725,291691,SP8972591691,52.515729,-0.67920873
,444776,475104,SE4477675104,54.169786,-1.3156317
,461532,321015,SK6153221015,52.783216,-1.0891424
,291875,665563,NS9187565563,55.871062,-3.729537
,448140,325845,SK4814025845,52.827989,-1.2869688
,453359,195096,SU5335995096,51.652131,-1.2301238
,371868,196522,ST7186896522,51.666764,-2.4081591
,334116,104847,ST3411604847,50.839383,-2.9370479
,397540,859050,NJ9754059050,57.621415,-2.042843
,525383,410022,TA2538310022,53.571825,-0.10800594
,586759,189730,TQ8675989730,51.575493,0.69376388
,346752,147518,ST4675247518,51.224358,-2.7638952
,393414,268147,SO9341468147,52.311393,-2.0980262
,525432,410064,TA2543210064,53.572191,-0.10724956
,409137,97413,SZ0913797413,50.776227,-1.8717794
,283447,193081,SS8344793081,51.624439,-3.6851217
,311020,962427,ND1102062427,58.540803,-3.5302095
,491485,106199,SU9148506199,50.848088,-0.70185364
,427248,317953,SK2724817953,52.758502,-1.597682
,266696,836053,NH6669636053,57.395289,-4.2197653
,412790,190480,SU1279090480,51.613007,-1.8166842
,322102,648257,NT2210248257,55.721444,-3.2416693
,227557,646379,NS2755746379,55.68017,-4.7441961
,276490,212410,SN7649012410,51.796659,-3.792427
,315293,951239,ND1529351239,58.441208,-3.4526814
,350267,824528,NJ5026724528,57.308605,-2.8271554
,275900,614386,NS7590014386,55.407648,-3.9615663
,411771,127679,SU1177127679,51.048342,-1.8334555
,460128,236071,SP6012836071,52.019811,-1.1251858
,354830,411442,SD5483011442,53.59759,-2.6839891
,284103,180025,SS8410380025,51.507234,-3.6713399
,343358,399823,SJ4335899823,53.49205,-2.855203
,320053,377640,SJ2005377640,53.28967,-3.2007686
,420310,404845,SE2031004845,53.539862,-1.695007
,308588,118087,ST0858818087,50.954937,-3.3028267
,452136,281061,SP5213681061,52.425058,-1.2347198
,302687,109668,ST0268709668,50.878285,-3.3845667
,140150,563786,NW4015063786,54.901015,-6.0547388
,467529,438614,SE6752938614,53.839396,-0.97524504
,241957,700895,NN4195700895,56.174409,-4.5473535
,445762,534187,NZ4576234187,54.700638,-1.291429
,564855,194830,TQ6485594830,51.628135,0.38037071
,511000,436000,TA1100036000,53.808455,-0.31581154
,242650,832965,NH4265032965,57.359897,-4.6174634
,478100,364600,SK7810064600,53.17279,-0.83304309
,297990,706550,NN9799006550,56.240497,-3.6474828
,100706,493441,SB0070693441,54.248853,-6.5962886
,267969,832089,NH6796932089,57.360079,-4.1964719
,307946,118283,ST0794618283,50.956597,-3.3120141
,317830,713430,NO1783013430,56.30614,-3.3296235
,271454,147626,SS7145447626,51.213326,-3.8417809
,352029,636142,NT5202936142,55.616491,-2.7631843
,307238,138547,ST0723838547,51.138652,-3.3272896
,556052,240692,TL5605240692,52.042664,0.27396503
,522603,258420,TL2260358420,52.21037,-0.20707564
,393688,230697,SO9368830697,51.974704,-2.0932989
,198289,217945,SM9828917945,51.823619,-4.9283581
,453412,86665,SZ5341286665,50.677203,-1.2454296
,369090,346762,SJ6909046762,53.017258,-2.4622056
,357027,346326,SJ5702746326,53.012504,-2.6419524
,584858,166460,TQ8485866460,51.367112,0.65419899
,269279,125959,SS6927925959,51.018104,-3.8650433
,257167,62751,SX5716762751,50.447169,-4.0131025
,388332,105051,ST8833205051,50.844862,-2.1670947
,437859,317762,SK3785917762,52.756148,-1.4404786
,276931,59621,SX7693159621,50.423516,-3.7338524
,356528,742680,NO5652842680,56.574038,-2.7091423
,587958,166869,TQ8795866869,51.369769,0.69889565
,459863,359392,SK5986359392,53.128341,-1.106807
,404789,250939,SP0478950939,52.156709,-1.9314146
,339100,164030,ST3910064030,51.372046,-2.8762821
,470602,416004,SE7060216004,53.635804,-0.93370779
,361262,311911,SJ6126211911,52.703475,-2.574731
,564888,223424,TL6488823424,51.884993,0.39439969
,320109,114779,ST2010914779,50.926911,-3.1381102
,356843,338029,SJ5684338029,52.937911,-2.6435853
,233416,338035,SH3341638035,52.91384,-4.4788933
,489748,350976,SK8974850976,53.048524,-0.66263599
,326710,567763,NY2671067763,54.999023,-3.1472168
,434200,140600,SU3420040600,51.163631,-1.5122801
,378242,258004,SO7824258004,52.219811,-2.3199106
,501535,416439,TA0153516439,53.634634,-0.46589935
,586229,265294,TL8622965294,52.254292,0.72695208
,208657,66512,SX0865766512,50.467136,-4.6975664
,466202,359338,SK6620259338,53.127108,-1.012097
,522997,404760,TA2299704760,53.525117,-0.14608449
,276988,367594,SH7698867594,53.191163,-3.8426141
,263775,351409,SH6377551409,53.042547,-4.0333716
,380626,589430,NY8062689430,55.19875,-2.3059074
,112523,572478,NW1252372478,54.963762,-6.4929604
,623981,305949,TG2398105949,52.605121,1.3063555
,564236,177845,TQ6423677845,51.475728,0.36351171
,349769,442088,SD4976942088,53.872552,-2.7654428
,473525,265114,SP7352565114,52.279264,-0.92371381
,377846,144006,ST7784644006,51.194839,-2.3184226
,558338,186896,TQ5833886896,51.558725,0.28272047
,240703,52965,SX4070352965,50.354988,-4.24066
,363483,859316,NJ6348359316,57.622324,-2.6130121
,284900,200600,SN8490000600,51.692315,-3.6666193
,226452,636804,NS2645236804,55.593842,-4.7557044
,298824,90072,SX9882490072,50.701458,-3.4340549
,260794,195054,SS6079495054,51.637016,-4.0129522
,355089,101344,ST5508901344,50.809896,-2.6387853
,353695,181718,ST5369581718,51.532459,-2.6689479
,444079,99352,SZ4407999352,50.792066,-1.3759958
,425747,208983,SP2574708983,51.778926,-1.6282039
,140369,535388,NW4036935388,54.646564,-6.0259333
,301291,525388,NY0129125388,54.613964,-3.5299777
,450704,479574,SE5070479574,54.209406,-1.2240854
,490700,428925,SE9070028925,53.748814,-0.62606099
,487065,214308,SP8706514308,51.820624,-0.73822494
,439493,364077,SK3949364077,53.172346,-1.4106365
,480288,216618,SP8028816618,51.842402,-0.83599082
,287800,339800,SH8780039800,52.943821,-3.6711683
,294569,266506,SN9456966506,52.286544,-3.5470746
,288864,669037,NS8886469037,55.901575,-3.7790577
,372634,126331,ST7263426331,51.035681,-2.391662
,452500,353400,SK5250053400,53.075258,-1.2178116
,368253,836288,NJ6825336288,57.415847,-2.5301485
,468377,458725,SE6837758725,54.020009,-0.95786853
,63013,540306,NV6301340306,54.644888,-7.225753
,451030,528464,NZ5103028464,54.648707,-1.2106911
,535421,192175,TQ3542192175,51.612126,-0.045611309
,535767,192649,TQ3576792649,51.616302,-0.040433981
,448016,522664,NZ4801622664,54.596884,-1.2583438
,448016,522664,NZ4801622664,54.596884,-1.2583438
,352547,179879,ST5254779879,51.515829,-2.6852485
,535817,177991,TQ3581777991,51.484571,-0.045366506
,189849,57162,SW8984957162,50.376722,-4.9569919
,485830,96047,SZ8583096047,50.757682,-0.78453118
,502595,103242,TQ0259503242,50.819644,-0.54491783
,443427,304430,SK4342704430,52.635889,-1.3597373
,426142,523694,NZ2614223694,54.60774,-1.5967957
,565032,144747,TQ6503244747,51.178142,0.35964646
,194350,697350,NR9435097350,56.124449,-5.3101954
,253611,208800,SN5361108800,51.758699,-4.1224466
,374545,224494,SO7454524494,51.918384,-2.3715154
,303679,168416,ST0367968416,51.406562,-3.3862039
,456979,224554,SP5697924554,51.916607,-1.1729773
,374394,224673,SO7439424673,51.919986,-2.3737242
,252010,649306,NS5201049306,55.714522,-4.3572629
,383857,158625,ST8385758625,51.326492,-2.2330658
,309606,709502,NO0960609502,56.269363,-3.4611462
,530597,347613,TF3059747613,53.009905,-0.054955355
,632877,144096,TR3287744096,51.14872,1.3283489
,142189,534705,NW4218934705,54.641375,-5.9971971
,129097,520344,NW2909720344,54.505803,-6.1862786
,299011,89265,SX9901189265,50.694236,-3.4311869
,506193,302988,TF0619302988,52.614293,-0.43300684
,76884,568273,NV7688468273,54.904317,-7.0427745
,312620,542564,NY1262042564,54.770365,-3.3597631
,591217,166709,TQ9121766709,51.367245,0.74557257
,366936,219263,SO6693619263,51.870953,-2.4816408
,291110,955562,NC9111055562,58.474652,-3.8687536
,283747,77576,SX8374777576,50.586309,-3.6435386
,369234,657296,NT6923457296,55.807951,-2.4924255
,481920,286320,SP8192086320,52.468682,-0.79551668
,356893,749462,NO5689349462,56.634995,-2.7043354
,635759,253035,TM3575953035,52.125308,1.442806
,394528,285627,SO9452885627,52.468552,-2.0819776
,544385,182797,TQ4438582797,51.525635,0.079910083
,307069,577164,NY0706977164,55.080192,-3.4572132
,192800,54100,SW9280054100,50.350268,-4.9138596
,335503,984335,ND3550384335,58.741841,-3.1160096
,345000,385731,SJ4500085731,53.365571,-2.8279911
,466439,366123,SK6643966123,53.188059,-1.00715
,473543,138648,SU7354338648,51.142384,-0.95010169
,375052,835922,NJ7505235922,57.412985,-2.4169306
,226190,604790,NS2619004790,55.306419,-4.7398555
,251139,130383,SS5113930383,51.053445,-4.1253025
,537500,315900,TF3750015900,52.72328,0.034486472
,191800,56900,SW9180056900,50.375063,-4.9294456
,333645,141571,ST3364541571,51.169515,-2.9504617
,312488,120781,ST1248820781,50.979763,-3.2479649
,496867,425532,SE9686725532,53.71722,-0.53363567
,446680,305219,SK4668005219,52.642712,-1.3115619
,523027,276480,TL2302776480,52.372559,-0.19428574
,85741,543706,NV8574143706,54.689998,-6.8785297
,113760,510643,NW1376010643,54.410458,-6.4130569
,333178,446368,SD3317846368,53.909139,-3.0186704
,558007,272569,TL5800772569,52.328465,0.3172896
,466450,435843,SE6645035843,53.814634,-0.99223749
,334772,204371,SO3477204371,51.734237,-2.945945
,496071,313008,SK9607113008,52.706225,-0.579536
,296982,666291,NS9698266291,55.87872,-3.6482371
,492685,407666,SE9268507666,53.557443,-0.60230151
,348216,277082,SO4821677082,52.389301,-2.7623399
